Titles,Company,Category,Location,Benefits,Highlights,Opportunities,Posted_Date,Link,page_id
Mechanical Technician,Wilmar Myanmar Limited,"Engineering, Technical, HSE",Yangon,Benefits: - Meal & Transportation Allowance - Ph bill Allowance - Monthly Gratis - Annual Trip Allowance - Yearly Bonus and salary increment,Highlights:Join a winning team,Career Opportunities: Opportunities for promotion,Today,https://www.jobnet.com.mm/job/mechanical-technician-wilmar-myanmar-limited/96966,3
Assistant Sales Manager (Mandalay),"A Insurance Co., Ltd.","Sales, Business Development",Mandalay,Benefits: Yearly Bonus Plan Ferry Provide,Highlights:Fun Working Environment Standard organization structure Saturday and Sunday off,Career Opportunities: Training Provide Career Succession Plan Performance Management System,Today,https://www.jobnet.com.mm/job/assistant-sales-manager-mandalay-a-insurance-co-ltd/96965,3
Production Executive,Nut House Myanmar,"Manufacturing, Factory",Yangon,Benefits: Ferry Provide Accommodation Provide,Highlights:Join an experienced Team,Career Opportunities: Learn new skills and techniques,Today,https://www.jobnet.com.mm/job/production-executive-nut-house-myanmar/96273,3
Marketing Head,Nut House Myanmar,"Marketing, Media, Creative",Yangon,Benefits: Ferry Provided Uniform Provided Phone Bill Allowance,Highlights:Join an experienced Team,Career Opportunities: Management Potential,Today,https://www.jobnet.com.mm/job/marketing-head-nut-house-myanmar/96267,3
Network Engineer,LOLC Myanmar,"IT Hardware, Software",Yangon,Benefits: Attractive Salary Package.  Performance base yearly Increments.,Highlights:Pleasure Working Environment,Career Opportunities: Internal Promotion  Oversea Exposure Visit  Training Providing,Today,https://www.jobnet.com.mm/job/network-engineer-lolc-myanmar/91705,3
Assistant HR & Admin Manager (Mandalay),"A Insurance Co., Ltd.","HR, Training and Recruitment",Mandalay,Benefits: Yearly Bonus Plan Ferry Provide,Highlights:Fun Working Environment Standard organization structure Saturday and Sunday off,Career Opportunities: Training Provide Career Succession Plan Performance Management System,Today,https://www.jobnet.com.mm/job/assistant-hr-and-admin-manager-mandalay-a-insurance-co-ltd/96964,3
Retail Store Manager,Capital Diamond Star Group (CDSG),"Sales, Business Development",Yangon,Benefits: -Competitive salary -Performance based annual bonus -Telecommunication allowance -Health Insurance,Highlights:-Fun working environment -Make a difference -Join an experienced team,Career Opportunities: -Training Provided -Learn new skill on the job -Promotion opportunities -Management potential,Today,https://www.jobnet.com.mm/job/retail-store-manager-capital-diamond-star-group-cdsg/94070,3
HR Supervisor,"INHOUSE Industry Co., Ltd.","HR, Training and Recruitment",Yangon,Benefits: - Ferry provided - Yearly salary increment and bonus depend on performance,Highlights:- Leading furniture and interior decoration company,Career Opportunities: - Learn new skill on the job,Today,https://www.jobnet.com.mm/job/hr-supervisor-inhouse-industry-co-ltd/96962,3
"Senior Manager/ Manager, Data Engineering",Wave Money,"IT Hardware, Software",Yangon,Benefits: - Medical & Life Insurance  - Mobile Usage allowance  - Ferry - Other benefits including Company Bonus,Highlights:- Myanmar's First Mobile Financial Services Provider - International Working Environment,Career Opportunities: - Growing organisation - Develop your career,Today,https://www.jobnet.com.mm/job/senior-manager-manager-data-engineering-wave-money/91124,3
Business Development Specialist,Wave Money,"Sales, Business Development",Yangon,Benefits: - Medical & Life Insurance  - Mobile Usage allowance  - Ferry - Other benefits including Company Bonus,Highlights:- Myanmar's First Mobile Financial Services Provider - International Working Environment,Career Opportunities: - Growing organization - Develop your career,Today,https://www.jobnet.com.mm/job/business-development-specialist-wave-money/96961,4
Senior Claims Analyst (Insurance),"A Insurance Co., Ltd.","Customer Service, Support",Yangon,Benefits: Yearly Bonus Plan Ferry Provide Overtime Allowance,Highlights:Open office environment Sat and Sun Office Close,Career Opportunities: Training Provide Career succession Plan,Today,https://www.jobnet.com.mm/job/senior-claims-analyst-insurance-a-insurance-co-ltd/96958,4
Structure Designer Engineer,"King Construction Co.,Ltd","Engineering, Technical, HSE",Yangon,Benefits: .Bonus . Rewards,Highlights:.Fun Working environment,Career Opportunities: .Learn Skills on the job .Training provided,Today,https://www.jobnet.com.mm/job/structure-designer-engineer-king-construction-co-ltd/96957,4
Project Sales Executive (Event & Trade Marketing),"Zurich Marketing Co., Ltd","Marketing, Media, Creative",Yangon,Benefits: Rewards for over performance,Highlights:Join an experienced team,Career Opportunities: Learn new skills on the job,Today,https://www.jobnet.com.mm/job/project-sales-executive-event-and-trade-marketing-zurich-marketing-co-ltd/96237,4
Sr. Content Writer (Insurance),"A Insurance Co., Ltd.","Marketing, Media, Creative",Yangon,Benefits: Yearly Bonus Plan Ferry Provide,Highlights:Fun Working Environment Standard organization structure Saturday and Sunday off,Career Opportunities: Training Provide Career Succession Plan Performance Management System,Today,https://www.jobnet.com.mm/job/sr-content-writer-insurance-a-insurance-co-ltd/96956,4
Operations Assistant (Business Offline Merchant),AGD Bank,"Project, Operations Management",Yangon,Benefits: * Rewards for over performance * Ferry Provided,Highlights:*Fun working environment,Career Opportunities: *Training provided,Today,https://www.jobnet.com.mm/job/operations-assistant-business-offline-merchant-agd-bank/96955,4
Sr. Marketing Communication Associate,"A Insurance Co., Ltd.","Marketing, Media, Creative",Yangon,Benefits: Bonus per year Ferry provide,Highlights:Fun working environment Standard organization structure Saturday and Sunday Off,Career Opportunities: Training Provide Career succession Plan Promotion policy,Today,https://www.jobnet.com.mm/job/sr-marketing-communication-associate-a-insurance-co-ltd/90990,4
Procurement Specialist - (F&B),Super Seven Stars,"Procurement, Supply Chain",Yangon,Benefits: Transportation Allowance Attendance Bonus Phone Bill Allowance,Highlights:Join a winning team,Career Opportunities: Learn new skills and techniques,Today,https://www.jobnet.com.mm/job/procurement-specialist-fandb-super-seven-stars/96954,4
Sales Analyst (Mandalay),"A Insurance Co., Ltd.","Sales, Business Development",Mandalay,Benefits: Yearly Bonus Plan,Highlights:Fun Working Environment Standard organization structure Saturday and Sunday off,Career Opportunities: Training Provide Career Succession Plan Performance Management System,Today,https://www.jobnet.com.mm/job/sales-analyst-mandalay-a-insurance-co-ltd/90945,4
Sales Executive ( Insurance),Leading Insurance Company Myanmar,"Sales, Business Development",Yangon,Benefits: Bonus + Commission Ferry Provide Overtime Allowance,Highlights:fun working environment Saturday and Sunday office close Salary and Promotion review 2times per year,Career Opportunities: Training provide learning organization,Today,https://www.jobnet.com.mm/job/sales-executive-insurance-leading-insurance-company-myanmar/93701,4
Cartographer (Reporting & Graphic Design),Exera Myanmar,"Marketing, Media, Creative",Yangon,Benefits: - Rewards over performance,Highlights:- International Standards,Career Opportunities: - Learn new skills on job,Today,https://www.jobnet.com.mm/job/cartographer-reporting-and-graphic-design-exera-myanmar/89854,4
Customer Service Leader (Freight Forwarding),"Daizen Myanmar Co., Ltd.","Logistics, Warehousing, Port",Yangon,Benefits: - Bonus - Travel Allowance - Reward for overperformance,Highlights:- Fun working environment - International standards,Career Opportunities: - Training provided - Learn new skills on the Job - Promotion opportunities,Today,https://www.jobnet.com.mm/job/customer-service-leader-freight-forwarding-daizen-myanmar-co-ltd/96952,4
Senior Accountant,KM Terminal and Logistics Limited,"Finance, Accounting, Audit",Yangon,Benefits: Provide Ferry and Uniform Bonus,Highlights:Bachelor Degree,Career Opportunities: Opportunities for promotion,Today,https://www.jobnet.com.mm/job/senior-accountant-km-terminal-and-logistics-limited/96951,4
Internal Audit Executive,Industry Leading Company,"Finance, Accounting, Audit",Yangon,Benefits: • Bonus • Meals & other allowances • Rewards for overperformance,Highlights:An awesome company Join a winning team You can make a difference,Career Opportunities: • Probability of internal promotion • Learn new skills and techniques • Job Training Opportunities,05 Mar 2024,https://www.jobnet.com.mm/job/internal-audit-executive/96950,4
Preschool Lead Teacher,Global International School,"Education, Teaching, Childcare",Yangon,Benefits: - Monthly bonus for no absence  - Reward for over performance,Highlights:- Join an experienced team  - Fun working environment   - Make a difference,Career Opportunities: -  Promotional opportunities  -  Management potential   -  Training Provided,05 Mar 2024,https://www.jobnet.com.mm/job/preschool-lead-teacher-global-international-school/96948,4
Application Consultant,Myanmar Information Technology Pte. Ltd. (MIT),"IT Hardware, Software",Yangon,Benefits: * Rewards for over performance,Highlights:* Fun working environment * International standard * Join and experienced Team,Career Opportunities: * Opportunities for promotion * Possibility for job training * Learn new skills and technology,05 Mar 2024,https://www.jobnet.com.mm/job/application-consultant-myanmar-information-technology-pte-ltd-mit/96947,4
Web Developer,Myanmar Information Technology Pte. Ltd. (MIT),"IT Hardware, Software",Yangon,Benefits: * Rewards for over performance,Highlights:* Fun working environment * International standards * Make a difference  * Join and experienced team,Career Opportunities: * Opportunities for promotion * Possibility for job training * Learn new skills and techniques,05 Mar 2024,https://www.jobnet.com.mm/job/web-developer-myanmar-information-technology-pte-ltd-mit/96946,4
Packaging Assistant,East West Seed Myanmar,"Manufacturing, Factory",Yangon,Benefits: - Variable pay/ bonus over performance - Meals allowance - Health & Group Life insurance package,Highlights:- Flexible working environment - Can make a difference - Join experience team,Career Opportunities: - Learning & Development provided - Learn international working practices - Career development opportunities - Management potential,05 Mar 2024,https://www.jobnet.com.mm/job/packaging-assistant-east-west-seed-myanmar/96945,4
Front Office Engineer - Transmission,Tumil Holdings Limited,"Engineering, Technical, HSE",Yangon,Benefits: Overtime Payments Ferry,Highlights:Join an experienced team,Career Opportunities: Learn new skills on the job,05 Mar 2024,https://www.jobnet.com.mm/job/front-office-engineer-transmission-tumil-holdings-limited/96944,4
Legal Associate,AYA Bank,"Legal, Risk and Compliance",Yangon,"Benefits: - Overtime - Staff Credit Card, Loan & HP  - Staff Welfare Support - Provident Fund Saving Scheme",Highlights:- Happy Working Environment - Young and Dynamic Team - Learning Opportunities & Career Development,Career Opportunities: - Basic Banking Training will be provided. - Refresher Training will be conducted as and when required.  - Required Competency Skill Training,05 Mar 2024,https://www.jobnet.com.mm/job/legal-associate-aya-bank/96942,4
Senior Maintenance Engineer,Eastern Group of Companies,"Engineering, Technical, HSE",Yangon,Benefits: -Service Money -Birthday Allowance,Highlights:Join a winning team,Career Opportunities: Opportunities for promotion,05 Mar 2024,https://www.jobnet.com.mm/job/senior-maintenance-engineer-eastern-group-of-companies/96100,4
Sales Executive,Concordia International,"Sales, Business Development",Yangon,Benefits: - Ferry Provide - Attendance Allowance - Meal Allowance,Highlights:An awesome company,Career Opportunities: Opportunities for promotion,05 Mar 2024,https://www.jobnet.com.mm/job/sales-executive-concordia-international/96939,4
Medical Product Specialist,"Yee Shin Co.,Ltd","Medical, Nursing, Pharmacy",Yangon,"Benefits: -Sim Card,  -Ferry,  -Travel allowance,",Highlights:-Fun working environment  -Join an experience Team,"Career Opportunities: -Oversea Training ,  -Promotion",05 Mar 2024,https://www.jobnet.com.mm/job/medical-product-specialist-yee-shin-co-ltd/93974,4
Sales And Marketing Manager,"Yee Shin Co.,Ltd","Sales, Business Development",Yangon,"Benefits: -Sim-Card,  -Ferry,  -Travel allowance",Highlights:-Fun Working Environment -Make and different -Join an experienced Team,"Career Opportunities: -Oversea Training , - Promotion",05 Mar 2024,https://www.jobnet.com.mm/job/sales-and-marketing-manager-yee-shin-co-ltd/93973,4
Operations Assistant (POS Merchant),AGD Bank,"Project, Operations Management",Yangon,Benefits: * Rewards for over performance * Ferry Provided,Highlights:*Fun working environment,Career Opportunities: *Training provided,05 Mar 2024,https://www.jobnet.com.mm/job/operations-assistant-pos-merchant-agd-bank/96938,4
Technician ( Aircon Specialist ),"Melbourne Co.,Ltd","Engineering, Technical, HSE",Yangon,Benefits: Rewards for over performance,Highlights:Fun working enviroment  International standards Make a difference Join an experienced team,Career Opportunities: Training Provide Learn new Skills on the job promotion opportunities Management potential,05 Mar 2024,https://www.jobnet.com.mm/job/technician-aircon-specialist-melbourne-co-ltd/96934,4
Senior Accountant,Ninja Van Myanmar,"Finance, Accounting, Audit",Yangon,"Benefits: * Annual Performance Bonus * Annual Increment * Ferry, Uniform, Phone Sim Card & Phone Bill",Highlights:* Fun & Dynamic Environment * Multinational Organization,Career Opportunities: * Continuous Learning Opportunities * Opportunities for Career Development,05 Mar 2024,https://www.jobnet.com.mm/job/senior-accountant-ninja-van-myanmar/96931,4
